"CT_ID_10","TotalPop","PopDen","SexRatio","AgeU18","Age3564","AgeO65","ForBorn","White","Black","Asian","Hispanic","TwoOrMore","EthHet","MedHouseIncome","PubAssist","GINI","FamPovPer","UnempRate","TotalHouseH","FamHousePer","FemHeadPer","SameSexCoupPer","GrandHeadPer","LessThanHS","HSGrad","SomeColl","Bach","Master","Prof","Doc","CommuteLess10","Commute1030","Commute3060","Commute6090","CommuteOver90","ByCar","ByPubTrans","ByBike","ByWalk","TotalHouseUnits","VacantUnitPer","RentersPer","HomeOwnPer","MedGrossRent","MedHomeVal","MedYrBuiltRaw","MedYrBuilt"
25001010100,3407.35,352.326599538181,0.785677226633126,0.0496127489104436,0.676534550310358,0.19166830528123,0.091275918235579,0.960670315641188,0,0,0.00939146257355423,0.0299361674028204,0.0770243450765907,43959.56538,0.0237268741628237,0.4949931,5.15960650471793e-06,0.0588738162272844,2023.17,0.246197798504327,0.040045769757361,0.947333400999199,0,0.0731968506944002,0.172510724696717,0.195734625813104,0.336726835291572,0.144815866186336,0.0356445001718497,0.041372824827832,0.448129813281519,0.392466310440625,0.107544059776112,0.00928139856017728,0.0425761255778667,0.454237026792139,0.019159089422385,0.149987851489127,0.206997075012382,4520.5,0.552445525937396,0.316849300849657,0.683150699150343,878.021,604600.5803,1939,"Prior to 1940"
25001010206,2830.84,143.025508618711,1.23172375734164,0.138780715264727,0.543474728349183,0.234791793248647,0.0259105071286261,0.989953512031764,0,1.50308742281443e-06,7.72208955645674e-07,0.0072301154427661,0.0199920440131197,62401.5262,0.0206296159264582,0.4139992,0.0256945894877498,0.0593065846581781,1405.46,0.582528851763835,0.112860558109089,0.222225045194704,0,0.0166562419229775,0.270386835530283,0.186635220125786,0.307122426122168,0.183441026966486,0.0183707245627639,0.0173893340225726,0.299252706918701,0.393154707285741,0.237054872453661,0.030466287392182,0.0400677555514773,0.818777849358458,0.0213651554195523,0.00343469828743222,0.0614272292908144,4066.22,0.654357117912951,0.234214420901342,0.765784867587836,1209,610690.1485,1970,"1970 to 1979"
25001010208,2148.03,102.50485306345,1.23173754849381,0.13878297789137,0.54348402955266,0.234786292556435,0.0259088560215639,0.989958240806693,0,0,0,0.00723039249917366,0.0199826814589185,62401.99986,0.0206309600832654,0.414,0.0256944958647355,0.0593047765014457,1066.47,0.582521777452718,0.112863934287884,0.222221792974852,0,0.0166544042509708,0.270389672321003,0.186627722142744,0.307127529123237,0.183443467992824,0.0183688716306742,0.0173891840951927,0.299248316693754,0.393154554601037,0.237061759925702,0.0304673593375126,0.0400667517993963,0.818769843024541,0.0213658191465841,0.00343380057483971,0.0614268405925271,3085.5,0.654363960460217,0.234222247226832,0.765774002081634,1209,610700.0205,1970,"1970 to 1979"
25001010304,2718.47,383.777940440059,1.11564832325496,0.114249191640886,0.427475749226587,0.315050377602107,0.0488337189669189,0.966105934588206,0,0.0198614661923803,0.0102040853862651,0.00382652742167469,0.0661407219555679,55674.99002,0,0.4020001,0.0270603177914019,0.0882457735494792,1253.72,0.64243531250997,0.0620311552818811,0.358209494883755,3.84885664126421e-08,0.0412992810136069,0.229929974940865,0.289326682123703,0.234570364645542,0.141994894494016,0.0438513782524181,0.0190255041101665,0.376686863364946,0.404089392342817,0.147456094134176,0.0143542325254654,0.0574163154197401,0.853403755868545,0.00872090878604963,0.0174418175720993,0.0635379778672032,2851.71,0.560362028396997,0.107468174712057,0.892535813419264,1205,490500.1091,1976,"1970 to 1979"
25001010306,2767.88,402.59916718329,1.11564714245313,0.114249172651994,0.427478792433198,0.315050869257338,0.0488337644695579,0.966107634724049,0,0.0198614824342096,0.0102040912178274,0.003826538722777,0.066137436165838,55675.00194,0,0.402,0.0270602079078133,0.0882465260131554,1276.51,0.642435233566521,0.0620309280773359,0.358208425195685,0,0.0412993674525589,0.229930764807361,0.289327659574468,0.234571132834963,0.141995629672225,0.043851546866015,0.0190255549166187,0.376686502802932,0.404089693833549,0.147455799913756,0.0143541181543769,0.0574163863734368,0.853402279164745,0.00872093406231474,0.0174417857848627,0.0635380574402213,2903.55,0.560362315097036,0.10746723488261,0.892535115275243,1205,490499.9781,1976,"1970 to 1979"
25001010400,3182.47,531.441959582777,1.2838453644499,0.142617212416771,0.459137085345659,0.305542864504614,0.0423966290334237,0.957888055504058,1.36013850876835e-05,0.00879822904850635,0.0216740142090892,1.82242094976543e-05,0.0819033012113308,51630.28833,9.4887195275829e-06,0.4519402,0.0441384591073661,0.012032261314126,1585.04,0.542979356987836,0.123549563417958,0.34937347010141,0.0220429120519053,0.0713149543370138,0.206305138928763,0.293923369982697,0.274096633276174,0.121385951163494,0.0139781888437992,0.0189956470798191,0.313884014804111,0.370099824532948,0.225410283253955,0.0706891136702104,0.0199156578539937,0.834767336171725,3.78672425458049e-06,0.00888127276579169,0.0675940872156198,2220.56,0.28619852649782,0.314484807954373,0.685515822944531,835.147,545775.5976,1975.01,"1970 to 1979"
25001010500,3098,380.375772667472,1.00388098318241,0.0587475790832795,0.416074887023886,0.473531310522918,0.0516462233699161,0.983214977404777,0,0.0167850225952227,0,0,0.0330065712234011,60339,0.00555898702903027,0.425,0,0.0458958517210944,1619,0.625694873378629,0.0432365657813465,0.622950819672131,0.00987166831194472,0.0265270506108202,0.153926701570681,0.193717277486911,0.405235602094241,0.137870855148342,0.0324607329842932,0.050261780104712,0.249492900608519,0.39553752535497,0.233265720081136,0.0405679513184584,0.0811359026369168,0.911877394636015,0,0,0.0229885057471264,2840,0.429929577464789,0.248919085855466,0.751080914144534,614,825000,1973,"1970 to 1979"
25001010600,3497.22,615.887096927731,1.04860232438259,0.136611651540366,0.335526503908819,0.377248214295926,0.0868810083437702,0.921692086857561,0.0631595953357238,0.00228639605172108,0.00800244193959774,4.81525325830231e-07,0.14642529585728,64389.75798,0.0204079632465544,0.4969976,0.0209484413263618,0.0282594894005308,1469.25,0.617008677896886,0.0863937383018547,0.147366846830148,0.00771790544267214,0.0745448592010478,0.180728734628538,0.280000363821582,0.311998108127774,0.113817943680419,0.022909444808266,0.0159997817070509,0.516147242768657,0.353875759215828,0.0698743911239401,0.0120216940285044,0.0480836941487762,0.857342821287217,8.82600361314523e-08,0,0.0261882696895729,2778.58,0.471219111920477,0.162584311723669,0.837420452611877,958.992,631993.9279,1969,"1960 to 1969"
25001010700,3268.98,312.774966412368,0.982966643009226,0.11167000104008,0.446861100404407,0.347989281060147,0.0466356478167502,0.948525228052787,0.0177425374275768,0.00585598565913527,0.0128480443441073,0.0150301011324633,0.099785729301531,65118.18005,0.0147734218501207,0.466043,0.0225074570545533,0.0700769384609955,1557.52,0.714623247213519,0.0200386511890698,0.000267921424815629,0,0.0215866424873113,0.298480641312399,0.227920952481729,0.25423898884563,0.156811025202235,0.019751371035127,0.0212108894670204,0.356054894202768,0.299789719787783,0.21468502929397,0.0505471435784988,0.0789207921476942,0.830034916872217,0.00516233462536438,0.0108915014255053,0.0660370951725022,4216.94,0.630649238547383,0.250181057065078,0.749820227027582,903.348,601138.3345,1970,"1970 to 1979"
25001010800,4948.55,453.185054205613,1.25252516056789,0.148875327116024,0.46653059987269,0.307799254327025,0.0325588303644502,0.987608491376262,0.00385015812712815,5.97326489577755e-06,4.64281456184135e-05,0.00343937112891655,0.0246146418526481,59493.67453,0.0157959257019136,0.4520942,0.0537686554627496,0.0364060907212044,2281.62,0.652242704744874,0.0954716385725932,0.471017161939114,0,0.0369519979894446,0.221877356119628,0.219138728323699,0.309640613219402,0.15189721035436,0.0379032420206082,0.022588891681327,0.208972698424446,0.577843258795992,0.161877249303814,0.0258827910333151,0.025424094958784,0.872297628433232,0.011060663527306,0,0.0378821248215465,3622.99,0.370241154405615,0.122707111613678,0.8772933266714,731.332,488738.1327,1977,"1970 to 1979"
